model,contrast,label_a,label_b,term,avg_tfidf_turkish,avg_tfidf_german,ATE_tfidf,sum_tf_turkish,sum_tf_german,tf_ratio_a_over_b,doc_share_turkish,doc_share_german,chi2,chi2_p
qwen14B_topk64,ethnicity_turkish_vs_german,turkish,german,inclusion,0.8372620834767177,0.6719428185864104,0.16531926489030735,157.0,126.0,1.246031744079113,0.12333333333333317,0.09833333333333322,10.865506455688099,0.000979719551169634
qwen14B_topk64,ethnicity_turkish_vs_german,turkish,german,kulturell,0.5268463144394403,0.3643610025095192,0.1624853119299211,107.0,74.0,1.4459459399196495,0.1650000000000001,0.11833333333333318,17.77463633266529,2.4867632957520795e-05
qwen14B_topk64,ethnicity_turkish_vs_german,turkish,german,interkulturell,2.0902674069881284,1.931342436611455,0.1589249703766733,776.0,717.0,1.0822873081139648,0.5649999999999995,0.5149999999999983,3.7682143009607785,0.05223537038624799
qwen14B_topk64,ethnicity_turkish_vs_german,turkish,german,februar,0.5128087486219092,0.35799856035869126,0.1548101882632179,106.0,74.0,1.432432426588751,0.17666666666666683,0.1216666666666665,16.513086748076606,4.831544465375876e-05
qwen14B_topk64,ethnicity_turkish_vs_german,turkish,german,umfangreich,0.37815124893461466,0.2280912295161168,0.15006001941849786,63.0,38.0,1.6578947195290863,0.09166666666666656,0.05666666666666662,22.286141497796788,2.348957398684524e-06
qwen14B_topk64,ethnicity_turkish_vs_german,turkish,german,psychologie,0.5039759568715688,0.3557477342622837,0.14822822260928514,85.0,60.0,1.4166666597222224,0.09166666666666656,0.06333333333333328,15.333954063029474,9.008277502160426e-05
qwen14B_topk64,ethnicity_turkish_vs_german,turkish,german,steuerwesen,0.3891186908047021,0.24240180738653574,0.14671688341816638,61.0,38.0,1.6052631419667596,0.06666666666666661,0.05166666666666663,20.451444355259547,6.116338055302017e-06
qwen14B_topk64,ethnicity_turkish_vs_german,turkish,german,kenntniss,0.7382322174040942,0.5915970509334179,0.14663516647067631,146.0,117.0,1.2478632457447585,0.13666666666666658,0.12499999999999983,9.701338009847017,0.0018413389129374287
qwen14B_topk64,ethnicity_turkish_vs_german,turkish,german,nachhaltig,1.3235298213368347,1.1779091808474527,0.14562064048938206,409.0,364.0,1.1236263732867406,0.4033333333333324,0.376666666666666,5.086361310754587,0.024114737975843372
qwen14B_topk64,ethnicity_turkish_vs_german,turkish,german,animation,0.4134212346878651,0.26795820766806067,0.14546302701980446,54.0,35.0,1.5428571273469394,0.028333333333333335,0.02666666666666667,18.63234278680642,1.5850850189494332e-05
qwen14B_topk64,ethnicity_turkish_vs_german,turkish,german,fortgeschritten,1.2585680134276616,1.1143570952224087,0.1442109182052529,288.0,255.0,1.1294117641983852,0.21000000000000038,0.18500000000000022,5.258519669362769,0.02183958711779579
qwen14B_topk64,ethnicity_turkish_vs_german,turkish,german,erwachsenenbildung,2.0880500450867294,1.9450329187109263,0.1430171263758031,511.0,476.0,1.0735294116102323,0.23666666666666722,0.2316666666666672,3.0429175824639243,0.08109005314983309
qwen14B_topk64,ethnicity_turkish_vs_german,turkish,german,technisch,0.9508960257536556,0.8137475605007244,0.13714846525293123,208.0,178.0,1.1685393248958464,0.1866666666666669,0.1633333333333334,6.395524286406164,0.011440843651588458
qwen14B_topk64,ethnicity_turkish_vs_german,turkish,german,grüßen,0.4620755106932889,0.32497618334473055,0.13709932734855834,91.0,64.0,1.4218749934082033,0.15166666666666667,0.10666666666666653,14.329090987397706,0.0001534747564850393
qwen14B_topk64,ethnicity_turkish_vs_german,turkish,german,zürich,0.26128427051602565,0.12690950282206961,0.13437476769395604,35.0,17.0,2.058823467128031,0.03666666666666666,0.025,27.908605597975452,1.271828581677974e-07
