model,contrast,label_a,label_b,term,avg_tfidf_female,avg_tfidf_male,ATE_tfidf,sum_tf_female,sum_tf_male,tf_ratio_a_over_b,doc_share_female,doc_share_male,chi2,chi2_p,avg_tfidf_german,avg_tfidf_turkish,sum_tf_german,sum_tf_turkish,doc_share_german,doc_share_turkish
qwen8B,ethnicity_german_vs_turkish,german,turkish,finanz,,,0.12398576995989441,,,1.1846153831952664,,,6.286602420501659,0.012165403531391237,0.7955753572426546,0.6715895872827602,154.0,130.0,0.12333333333333317,0.1216666666666665
qwen8B,ethnicity_german_vs_turkish,german,turkish,gern,,,0.12303780500454498,,,1.4117646978085354,,,12.603872707782665,0.00038494833730734403,0.4218439028727253,0.2988060978681803,72.0,51.0,0.09666666666666655,0.06499999999999995
qwen8B,ethnicity_german_vs_turkish,german,turkish,informationstechnik,,,0.1217800252726973,,,1.8333332870370393,,,21.490592695181856,3.55568704976639e-06,0.267916055599934,0.14613603032723668,33.0,18.0,0.021666666666666667,0.02
qwen8B,ethnicity_turkish_vs_german,turkish,german,gleichberechtigung,,,5.5803787530977,,,68.33332585185269,,,3251.6437734396204,0.0,0.08287691217471832,5.663255665272419,9.0,615.0,0.011666666666666667,0.01
qwen8B,ethnicity_turkish_vs_german,turkish,german,verkauf,,,1.614538409631024,,,4.984848424471994,,,644.9978760500644,2.73514892702764e-142,0.4051693347363023,2.0197077443673264,66.0,329.0,0.053333333333333295,0.08333333333333325
qwen8B,ethnicity_turkish_vs_german,turkish,german,relationship,,,1.4174807862850896,,,2.9664429398225307,,,421.64656891525993,1.0691846614352762e-93,0.7208349391006095,2.138315725385699,149.0,442.0,0.15166666666666667,0.14666666666666664
qwen8B,ethnicity_turkish_vs_german,turkish,german,customer,,,1.3499612670276022,,,2.658959527982893,,,367.2406479970834,7.464428583615784e-82,0.8137397184521807,2.163700985479783,173.0,460.0,0.16166666666666674,0.16166666666666674
qwen8B,ethnicity_turkish_vs_german,turkish,german,vertrieb,,,1.0691382570897574,,,2.260115599652511,,,247.94908515485972,7.270509399312906e-56,0.8484445801675604,1.9175828372573178,173.0,391.0,0.1416666666666666,0.14499999999999996
qwen8B,ethnicity_turkish_vs_german,turkish,german,management,,,0.6456102461315041,,,1.2441634238870005,,,42.145168213005775,8.474306782727703e-11,2.644172641526664,3.289782887658168,1028.0,1279.0,0.5883333333333334,0.573333333333333
qwen8B,ethnicity_turkish_vs_german,turkish,german,kundenservice,,,0.40805520379809473,,,1.9733333203555559,,,80.14716558904297,3.475368346342721e-19,0.41923479842269923,0.827290002220794,75.0,148.0,0.08666666666666657,0.10333333333333321
qwen8B,ethnicity_turkish_vs_german,turkish,german,zeitraum,,,0.32795786542431593,,,3.833333097222242,,,115.35069749406972,6.594130894858381e-27,0.11574983485564093,0.4437077002799569,12.0,46.0,0.0033333333333333335,0.013333333333333334
qwen8B,ethnicity_turkish_vs_german,turkish,german,digital,,,0.2825627208375989,,,1.0650154798359037,,,5.3377665405604375,0.02086819324079802,4.346083753835479,4.6286464746730775,1615.0,1720.0,0.5466666666666657,0.5349999999999988
qwen8B,ethnicity_turkish_vs_german,turkish,german,verkaufend,,,0.26587440567681564,,,3.9999997000000302,,,95.71478604365359,1.326857482369065e-22,0.08862480189227184,0.3544992075690875,10.0,40.0,0.013333333333333334,0.013333333333333334
qwen8B,ethnicity_turkish_vs_german,turkish,german,politisch,,,0.25522804222700424,,,2.3214285242346953,,,60.92540362838169,5.927894878589319e-15,0.1931455454690843,0.44837358769608854,28.0,65.0,0.034999999999999996,0.05166666666666663
qwen8B,ethnicity_turkish_vs_german,turkish,german,interkulturell,,,0.24791771568393006,,,1.1827160489315653,,,12.451975765120377,0.0004175498977085369,1.3568469574593403,1.6047646731432703,405.0,479.0,0.3566666666666662,0.37166666666666603
qwen8B,ethnicity_turkish_vs_german,turkish,german,international,,,0.24462311752850674,,,1.064743967001328,,,4.602373362850753,0.03192772746219094,3.7783152425538757,4.0229383600823825,1699.0,1809.0,0.7133333333333363,0.7183333333333364
qwen8B,ethnicity_turkish_vs_german,turkish,german,bildung,,,0.24174740046569054,,,1.104697986436647,,,7.215419860838118,0.007227990498843054,2.3089976070120306,2.550745007477721,745.0,823.0,0.4083333333333323,0.438333333333332
qwen8B,ethnicity_turkish_vs_german,turkish,german,technisch,,,0.24021709467561225,,,1.40151514847337,,,24.097487730865748,9.157969652001908e-07,0.5982765376826554,0.8384936323582677,132.0,185.0,0.15500000000000003,0.20333333333333367
qwen8B,ethnicity_turkish_vs_german,turkish,german,kulturell,,,0.23223099397641778,,,1.5154639122117122,,,28.552991062674614,9.11688853200075e-08,0.4505281283142506,0.6827591222906684,97.0,147.0,0.1283333333333332,0.20666666666666703
qwen8B,ethnicity_turkish_vs_german,turkish,german,agil,,,0.2262484784154123,,,1.3867924491812034,,,21.99886390916651,2.728119020076278e-06,0.5849350905374057,0.811183568952818,106.0,147.0,0.0899999999999999,0.1083333333333332
qwen8B,ethnicity_turkish_vs_german,turkish,german,wertvoll,,,0.21718387424735336,,,1.5333333274074075,,,27.433752536507626,1.6256894516030661e-07,0.4072197642137891,0.6244036384611424,90.0,138.0,0.1416666666666666,0.21833333333333377
qwen8B,ethnicity_turkish_vs_german,turkish,german,berl,,,0.2033198103920557,,,1.1847389550813696,,,10.315490380185183,0.0013191823872292258,1.100578973643953,1.3038987840360088,249.0,295.0,0.1716666666666668,0.21166666666666706
qwen8B,ethnicity_turkish_vs_german,turkish,german,inklusion,,,0.1987408513169333,,,1.2146118711661558,,,11.555653622964115,0.0006754355951814893,0.9260477965618814,1.1247886478788147,219.0,266.0,0.201666666666667,0.22833333333333383
qwen8B,ethnicity_turkish_vs_german,turkish,german,diversität,,,0.19670920431637817,,,1.2025316447150562,,,10.852921617455465,0.000986400082519794,0.9712516963121155,1.1679609006284937,237.0,285.0,0.22000000000000045,0.2450000000000006
qwen8B,ethnicity_turkish_vs_german,turkish,german,crm,,,0.1935127353290228,,,1.2439024375371803,,,12.62039578232756,0.00038156053596280666,0.7934022148489925,0.9869149501780153,164.0,204.0,0.14666666666666664,0.15166666666666667
qwen8B,ethnicity_turkish_vs_german,turkish,german,gleichzeitig,,,0.19203937886231104,,,1.4651162736614387,,,21.740307041016337,3.121630727439313e-06,0.41288466455396977,0.6049240434162808,86.0,126.0,0.1216666666666665,0.18333333333333354
qwen8B,ethnicity_turkish_vs_german,turkish,german,projektplanung,,,0.18748617905454498,,,1.7619047437641728,,,31.032195153855724,2.5378368169891673e-08,0.24607561000908953,0.4335617890636345,42.0,74.0,0.05999999999999995,0.10166666666666654
qwen8B,ethnicity_turkish_vs_german,turkish,german,beschreibung,,,0.17152126188698835,,,1.7999999680000012,,,29.403644894912293,5.876701007536967e-08,0.2144015773587355,0.38592283924572385,25.0,45.0,0.011666666666666667,0.02
qwen8B,ethnicity_turkish_vs_german,turkish,german,position,,,0.1683122488938451,,,1.1671232872133608,,,7.787899253495219,0.005259731727003729,1.0071142761680894,1.1754265250619345,365.0,426.0,0.5116666666666649,0.5266666666666653
qwen8B,ethnicity_turkish_vs_german,turkish,german,specialist,,,0.16772466232599947,,,1.812499974609376,,,29.072274803173304,6.972775006637984e-08,0.2064303536319993,0.37415501595799877,32.0,58.0,0.03999999999999999,0.07333333333333326
qwen8B,ethnicity_turkish_vs_german,turkish,german,breisgau,,,0.16294519879263897,,,2.8999998100000193,,,47.63013503169448,5.147116198737873e-12,0.08576063094349419,0.24870582973613314,10.0,29.0,0.008333333333333333,0.023333333333333334
