model,contrast,label_a,label_b,term,avg_tfidf_male,avg_tfidf_female,ATE_tfidf,sum_tf_male,sum_tf_female,tf_ratio_a_over_b,doc_share_male,doc_share_female,chi2,chi2_p
qwen14B_topk64,gender_male_vs_female,male,female,finanz,0.9749919149232646,0.7895056481817657,0.18548626674149893,205.0,166.0,1.2349397576208447,0.17000000000000012,0.14333333333333328,11.699133805259,0.0006252919912631502
qwen14B_topk64,gender_male_vs_female,male,female,fach,0.30352691759561573,0.12141076703824621,0.18211615055736952,45.0,18.0,2.499999916666671,0.06833333333333327,0.02666666666666667,46.82986728618074,7.74244030406285e-12
qwen14B_topk64,gender_male_vs_female,male,female,business,1.644577053320807,1.4627061791888594,0.1818708741319477,425.0,378.0,1.1243386240096862,0.26833333333333376,0.26500000000000046,6.386997074123164,0.011495934531373802
qwen14B_topk64,gender_male_vs_female,male,female,spezialisiert,0.38224519508283117,0.20270578527119865,0.17953940981163252,66.0,35.0,1.885714260408164,0.10999999999999986,0.058333333333333286,33.0636932920432,8.918869394478512e-09
qwen14B_topk64,gender_male_vs_female,male,female,crm,0.8090475245489781,0.630362181703805,0.17868534284517312,163.0,127.0,1.2834645646971294,0.14833333333333332,0.1283333333333332,13.308977260192204,0.0002641384005292459
qwen14B_topk64,gender_male_vs_female,male,female,prozessoptimierung,0.6221265792580101,0.4436476425856301,0.17847893667237996,122.0,87.0,1.402298845950588,0.13333333333333322,0.1216666666666665,17.93329028765535,2.287841455340061e-05
qwen14B_topk64,gender_male_vs_female,male,female,thema,0.6623276373834828,0.48602459721665636,0.1763030401668264,139.0,102.0,1.3627450944828912,0.17666666666666683,0.1349999999999999,16.240363036114342,5.579266337233444e-05
qwen14B_topk64,gender_male_vs_female,male,female,digitalisierung,1.3802088429326134,1.2053575878980232,0.1748512550345902,371.0,324.0,1.1450617279473403,0.31833333333333325,0.26500000000000046,7.094684017230864,0.007731292137796285
qwen14B_topk64,gender_male_vs_female,male,female,coach,0.27621480025979855,0.10451370820641027,0.1717010920533883,37.0,14.0,2.6428570255102124,0.03999999999999999,0.021666666666666667,46.460295496799176,9.349382544259736e-12
qwen14B_topk64,gender_male_vs_female,male,female,bank,0.787050929227332,0.6228807967504651,0.16417013247686685,163.0,129.0,1.2635658894297217,0.1566666666666667,0.14333333333333328,11.46942021413723,0.000707507497421201
qwen14B_topk64,gender_male_vs_female,male,female,deutschland,1.887878264677401,1.725195368122034,0.16268289655536705,499.0,456.0,1.0942982454072407,0.30166666666666675,0.2600000000000005,4.39499343573671,0.03604459845590649
