model,contrast,label_a,label_b,term,avg_tfidf_turkish,avg_tfidf_german,ATE_tfidf,sum_tf_turkish,sum_tf_german,tf_ratio_a_over_b,doc_share_turkish,doc_share_german,chi2,chi2_p
qwen4B_topk64,ethnicity_turkish_vs_german,turkish,german,agentur,0.42750756918691674,0.2528918014908521,0.17461576769606463,71.0,42.0,1.6904761740362817,0.08666666666666657,0.05999999999999995,26.887737680632988,2.1562260969030214e-07
qwen4B_topk64,ethnicity_turkish_vs_german,turkish,german,customer,1.3013731450876767,1.1320495016747827,0.16932364341289396,269.0,234.0,1.1495726489334501,0.15333333333333335,0.14499999999999996,7.069177955607954,0.007842122767625961
qwen4B_topk64,ethnicity_turkish_vs_german,turkish,german,cha,0.375141490735285,0.2067106173439325,0.16843087339135251,49.0,27.0,1.8148147846364893,0.030000000000000002,0.025,29.253783273234866,6.349213740586235e-08
qwen4B_topk64,ethnicity_turkish_vs_german,turkish,german,controlling,0.6237187240485271,0.456238696294756,0.16748002775377113,108.0,79.0,1.3670886029482456,0.0899999999999999,0.07999999999999992,15.583703117195812,7.893198004056498e-05
qwen4B_topk64,ethnicity_turkish_vs_german,turkish,german,kommunikation,2.971646269999201,2.8058462635185557,0.1658000064806453,1165.0,1100.0,1.05909090903719,0.5933333333333335,0.5833333333333333,2.854834548673275,0.09109961188571565
qwen4B_topk64,ethnicity_turkish_vs_german,turkish,german,insbesondere,0.5025735354440576,0.33695271126362936,0.16562082418042823,88.0,59.0,1.4915254153978743,0.09999999999999988,0.07666666666666659,19.604097556050647,9.52646701040574e-06
qwen4B_topk64,ethnicity_turkish_vs_german,turkish,german,verschieden,0.9247275256381935,0.7637258582279723,0.16100166741022115,224.0,185.0,1.2108108096712928,0.2533333333333339,0.20333333333333367,9.211342340829319,0.002405202701159929
qwen4B_topk64,ethnicity_turkish_vs_german,turkish,german,einstieg,3.0603781463889272,2.900735779152211,0.15964236723671643,901.0,854.0,1.0550351287411768,0.35499999999999954,0.3533333333333329,2.5651935932053433,0.10923918403425056
qwen4B_topk64,ethnicity_turkish_vs_german,turkish,german,beratung,2.1601436383716535,2.0011146588596302,0.15902897951202322,815.0,755.0,1.0794701985702382,0.5599999999999994,0.5483333333333325,3.646524370976329,0.056186347478549066
qwen4B_topk64,ethnicity_turkish_vs_german,turkish,german,tools,0.30141210413004826,0.143529573395261,0.15788253073478725,42.0,20.0,2.0999999450000026,0.04666666666666664,0.02666666666666667,33.61370009192248,6.721762658051453e-09
qwen4B_topk64,ethnicity_turkish_vs_german,turkish,german,analytisch,0.6564217101729292,0.49867695811586843,0.15774475205706073,129.0,98.0,1.3163265273844231,0.1416666666666666,0.11499999999999985,12.925340917450706,0.0003241636111563456
qwen4B_topk64,ethnicity_turkish_vs_german,turkish,german,marketing,4.822960338770361,4.669579974639855,0.15338036413050649,1415.0,1370.0,1.0328467153044913,0.34833333333333294,0.35499999999999954,1.4869909628451046,0.22268391647042887
qwen4B_topk64,ethnicity_turkish_vs_german,turkish,german,interessiert,0.45278580145080405,0.29981762528499195,0.1529681761658121,74.0,49.0,1.510204071220325,0.07999999999999992,0.058333333333333286,18.65465562997712,1.5666425371728687e-05
