model,contrast,label_a,label_b,term,avg_tfidf_german,avg_tfidf_turkish,ATE_tfidf,sum_tf_german,sum_tf_turkish,tf_ratio_a_over_b,doc_share_german,doc_share_turkish,chi2,chi2_p
qwen14B,ethnicity_german_vs_turkish,german,turkish,kommunikationsberater,0.42254572682288044,0.2665288430728939,0.15601688374998657,65.0,41.0,1.585365839381321,0.06333333333333328,0.04666666666666664,21.194746471696245,4.14900227404587e-06
qwen14B,ethnicity_german_vs_turkish,german,turkish,coaching,0.7007298953370751,0.5483973093942326,0.1523325859428425,138.0,108.0,1.2777777752057613,0.13333333333333322,0.12499999999999983,11.146286776305473,0.0008420004578490986
qwen14B,ethnicity_german_vs_turkish,german,turkish,verantwortung,1.021174066004351,0.8742425457159552,0.14693152028839573,278.0,238.0,1.1680672261845915,0.3166666666666666,0.2833333333333336,6.834024199460397,0.00894375388457129
qwen14B,ethnicity_german_vs_turkish,german,turkish,thema,0.6621541284702094,0.5155342857375199,0.14661984273268946,140.0,109.0,1.2844036671155628,0.18166666666666687,0.13666666666666658,10.952325601718893,0.0009348620612226823
qwen14B,ethnicity_german_vs_turkish,german,turkish,unterstützen,0.5915862282145926,0.4460372355586209,0.1455489926559717,126.0,95.0,1.3263157860387813,0.1800000000000002,0.14499999999999996,12.249824721271686,0.0004653018637748173
qwen14B,ethnicity_german_vs_turkish,german,turkish,biologie,0.31389390041115683,0.16843087339135246,0.14546302701980438,41.0,22.0,1.8636363243801668,0.03333333333333333,0.021666666666666667,26.32188107977411,2.8899587982647846e-07
qwen14B,ethnicity_german_vs_turkish,german,turkish,tübingen,0.28705914679052214,0.143529573395261,0.14352957339526112,40.0,20.0,1.9999999500000023,0.048333333333333305,0.025,28.70591467905222,8.424603460144615e-08
qwen14B,ethnicity_german_vs_turkish,german,turkish,projektorganisation,0.46449295698474935,0.32287925058696,0.14161370639778936,82.0,57.0,1.438596483533395,0.10333333333333321,0.07833333333333325,15.282054647243484,9.259198074533506e-05
qwen14B,ethnicity_german_vs_turkish,german,turkish,führungserfahrung,0.502399007851791,0.36219463356757026,0.14020437428422078,86.0,62.0,1.387096767950052,0.09166666666666656,0.0716666666666666,13.641506687113345,0.0002212398274686467
qwen14B,ethnicity_german_vs_turkish,german,turkish,robotik,0.6308382913715758,0.49146704095227406,0.1393712504193017,86.0,67.0,1.2835820853196704,0.03666666666666666,0.030000000000000002,10.384524541046005,0.0012707590686015303
qwen14B,ethnicity_german_vs_turkish,german,turkish,position,1.219070205401582,1.0801887895963365,0.1388814158052456,395.0,350.0,1.1285714282040817,0.4516666666666652,0.40166666666666573,5.033286210391374,0.024864676561888774
